security,forecast_periods,mse,tu,mase,mape,rmse_return,nrmse_return,accuracy,precision,recall,fscore
ACN,1,2.2017884803112517,1.038964550922069,1.0099438110545929,0.9559078918788442,1.399646330522269,1.4860145770111812,0.5255255255255256,0.5542483660130719,0.6666666666666666,0.6052819414703783
ACN,5,10.052366084622893,1.0382492178582916,0.9878218999636856,2.1413305797724487,2.9678544226779144,1.3712201508911108,0.5687285223367697,0.6041237113402061,0.8323863636363636,0.7001194743130227
ACN,10,19.49800974799255,1.019910261434712,0.971191803277486,2.9986789728905103,4.003049874297694,1.3042593795855646,0.5972401897369556,0.619452313503305,0.9111111111111112,0.7374929735806633
ACN,30,44.53947059754793,0.9634172890549332,0.9448385310875641,4.8545835282702186,6.184027530843612,1.181532725598604,0.6844872918492549,0.6858776946766388,0.9961661341853036,0.8124022928608651
ACN,60,71.3464631847398,0.8182341716951556,0.9087443085078336,6.198769708649128,7.838161046464835,1.0993394351742218,0.7109410175596578,0.7115817936007209,0.9987349778621126,0.8310526315789474
ADBE,1,7.169115068795308,0.9967378228181514,0.9961021109193144,1.2293811993537258,1.8066731843791843,1.477908431733643,0.5273890443822471,0.5522288755821689,0.6198655713218821,0.5840957072484166
ADBE,5,27.716447977839078,1.01740999778038,0.9868275501347071,2.7242326526230105,3.726912351012138,1.3617315648777009,0.5505797680927629,0.6088495575221239,0.6912257200267917,0.6474278544542034
ADBE,10,46.87897633055617,1.0092483763914926,0.9914107114218644,3.7916241433972746,5.0312576948629015,1.314277489621124,0.5582797427652733,0.6155899626268019,0.7526109660574413,0.6772393538913363
ADBE,30,121.0983329792347,0.8866137859786383,0.9374367174416296,6.276108363859115,8.057481606596482,1.1871733304729315,0.6450428396572827,0.6846011131725418,0.8859543817527009,0.7723704866562009
ADBE,60,249.3315154672157,0.8021251473786672,0.8463846775171991,8.319563612261144,11.10212883406049,1.0817296239972614,0.7693272043460092,0.7855297157622739,0.9712460063897764,0.8685714285714285
AGG,1,0.041408148972006086,1.0443707084134024,1.0059903253645834,0.15216077659522614,0.2038065085262682,1.348079785040632,0.5325443786982249,0.5602094240837696,0.6753832281334535,0.6124284546197875
AGG,5,0.19580045278064706,1.0013376866253971,0.9863796104314828,0.33652377800112776,0.4433418813301153,1.2995348386890977,0.5893294175232501,0.600442722744881,0.9026622296173044,0.721169823861748
AGG,10,0.3661115649569969,0.9706181979775194,0.9722726569943196,0.4599322089757254,0.6044842150827769,1.2774728118362972,0.6079295154185022,0.610009910802775,0.9887550200803212,0.7545203800183881
AGG,30,1.1929020215610135,0.9440777961820136,0.9365612554648614,0.8206453869258384,1.0919928334439342,1.2443882128095891,0.6857569721115537,0.6868131868131868,0.9970993473531544,0.8133688257911861
AGG,60,2.689038583885913,0.9142412957730424,0.9145312439176356,1.263720336850176,1.639808526678716,1.1806317762610168,0.7135523613963038,0.7135523613963038,1.0,0.8328340323547033
AGN,1,10.162996384177598,1.04113472577831,1.023840105187713,1.220654887393005,1.7738195232087648,1.4809952354194469,0.4878048780487805,0.4974388161639158,0.6871069182389937,0.5770881479035985
AGN,5,50.90754846784503,1.0464318368839731,1.0212636118053453,2.871529766408852,4.025251976115041,1.4116717933731568,0.5363709032773781,0.5539499036608864,0.8309248554913294,0.6647398843930636
AGN,10,104.38927766941771,1.075097037497403,1.038351406550508,4.116702180924117,5.786996877693082,1.427918346434362,0.5485943775100401,0.5664819944598338,0.8689801699716714,0.6858580212409168
AGN,30,316.30444088751733,1.100272022275086,1.0171047188848854,7.584294709264142,9.796755267628793,1.2787193199355271,0.5852365415986949,0.6170407695831425,0.8815445026178008,0.7259498787388844
AGN,60,672.8105528713672,1.18563086632768,1.0171018238306273,11.553369723395205,14.590297643994734,1.2237732896496047,0.6279264214046822,0.6636609558160504,0.9108910891089108,0.7678664580073031
AIG,1,0.5142657780832532,1.0296768279843629,1.0156126918378237,1.2819968487144124,1.9122898000173039,1.5159680416810464,0.4984,0.5131244707874683,0.4715953307392996,0.4914841849148418
AIG,5,2.445103645977329,1.027259984920519,1.0150365236956862,2.9210811640988146,4.050333627175293,1.4129779790844688,0.4911858974358974,0.5297619047619048,0.5274074074074074,0.5285820341499629
AIG,10,4.864957923169441,1.0371394398519735,1.0171367024271218,4.047444971136424,5.599802848446642,1.422074593389257,0.5008032128514056,0.5609756097560976,0.4953338119167265,0.5261151353412123
AIG,30,12.658776854917738,1.0394558259490725,1.0180032048646015,6.76014703533779,9.01702638285704,1.3546151304107106,0.4936760505915953,0.5692982456140351,0.4639027877055039,0.5112248916896416
AIG,60,24.41069606626956,1.0581892498687004,1.0310935393156808,9.595898909597636,13.059711576703053,1.3956563802385655,0.4694816053511706,0.5482787573467675,0.4718208092485549,0.5071844660194176
ALL,1,0.6767757175599128,1.0296772014578357,1.0086280048635097,0.8868714299592421,1.2989230446494813,1.473398298595218,0.5251104861390117,0.5563282336578581,0.5952380952380952,0.5751258087706685
ALL,5,2.7564659639285822,1.0183956775185101,0.9949015095411292,1.9024074041090815,2.6024995776685853,1.3630978418852484,0.5348837209302325,0.5797021511307225,0.7253278122843341,0.6443899448191294
ALL,10,5.2567106514739725,1.027868857422813,0.9852614910499772,2.663220197316815,3.5524153049341747,1.3146380317276556,0.5695337620578779,0.5931506849315068,0.8782961460446247,0.7080948487326246
ALL,30,14.011425109604488,0.9764343140410684,0.9502827911453692,4.66083781140879,6.074091907679813,1.2290497072693778,0.6513050570962479,0.6706638115631691,0.9479418886198548,0.7855530474040632
ALL,60,26.64421723436248,0.9181271152598354,0.9069213894644406,6.615460441030649,8.703073717812778,1.1440638031692227,0.7496865858754701,0.7602389078498294,0.9796591533809784,0.8561133797742013
AMGN,1,3.92611791685004,1.017635016745584,1.0165272454202876,1.0859010077767894,1.5008727867344172,1.4018396133280155,0.5011971268954509,0.5180353031465849,0.5204317656129529,0.5192307692307694
AMGN,5,18.694710018585692,1.033792428605704,1.0154400362515426,2.4366915167792973,3.2270222498966272,1.3398048154780755,0.4799839871897518,0.5274980635166537,0.497080291970803,0.5118376550169109
AMGN,10,36.41779735421035,1.0262195759794073,1.0109353193012025,3.5008488139781497,4.506598190456825,1.2913878676610258,0.5052166934189406,0.5522959183673469,0.6198997852541159,0.5841483979763913
AMGN,30,98.60369699167276,1.0031091704688422,1.0033145257090617,5.83738957882305,7.55917305565083,1.254598984258757,0.5566884176182708,0.6064418721690992,0.7980132450331126,0.6891621389762653
AMGN,60,159.02375576119948,0.9543746448097103,0.9834391944643786,7.586084589140551,10.163945983407368,1.2217478381197648,0.6063518595904722,0.6543868153174988,0.8549715009499683,0.7413509060955518
AMZN,1,299.99497369419845,1.0375082147123191,1.0168814871935057,1.3679743491464968,1.9844377653531493,1.4706383798711749,0.5301397205588823,0.5442253521126761,0.7241379310344828,0.6214216789964618
AMZN,5,1386.6877976446797,1.0177029117222909,0.9919698204799888,3.1546093266008364,4.288995480008527,1.3520294442955036,0.5593288054334798,0.5747663551401869,0.8643710470836261,0.6904294134156609
AMZN,10,2787.859983369182,1.0313424551050905,0.994592787767312,4.519979690973828,6.008086463997284,1.3230841518852097,0.5782504012841091,0.5932932072227,0.9292929292929292,0.7242193649960641
AMZN,30,7291.01858733565,1.0661039134191153,0.9831153804572124,7.639328626318806,9.938422762808797,1.2249955422676668,0.657562168772931,0.6632102861883036,0.9827904118008604,0.7919762258543833
AMZN,60,16309.998014012937,1.0747507948564812,0.9654341906776092,11.014707707412429,14.322569999921454,1.1368693216398602,0.7012118679481822,0.7012118679481822,1.0,0.8243674772783101
AXP,1,1.1413913067408612,1.0235360694288047,1.0147416337115678,1.0345305336597854,1.4835794538379865,1.4584030976980715,0.5128102481985588,0.5327929255711128,0.5535987748851455,0.5429966203529855
AXP,5,5.812615638144318,1.0497201724317824,1.0085560311914616,2.3896142276553136,3.2530797766907424,1.37944086740741,0.5073970411835266,0.5561005518087063,0.6409893992932862,0.5955351280367696
AXP,10,11.002950797283773,1.0371422115967637,0.9984837858644676,3.3760602794888435,4.436544555160862,1.3183466024581347,0.5335206744279406,0.5821064552661381,0.7079889807162535,0.6389061528899939
AXP,30,24.8452110821308,1.0058429031901142,0.9733602770112221,5.196765625096095,6.60760499438586,1.227259865122318,0.6039967373572593,0.6241289198606271,0.9299156391953276,0.7469377117539744
AXP,60,41.68179958348416,0.9321384733915948,0.9575913427277576,7.030152481403978,9.050914457625671,1.1906000701096724,0.6523192645215211,0.6583298007630352,0.9835338822039266,0.7887252412392077
BAC,1,0.10190211892128999,1.021513825413712,1.0063102879421264,1.4335422043165476,2.09494028965547,1.4742175373689959,0.5022330491270808,0.5104732350659426,0.5251396648044693,0.5177025963808024
BAC,5,0.5663837590457084,1.0249540276322022,1.0079089489140476,3.3758542846268496,4.708236936900192,1.4192180623195851,0.4945717732207479,0.5160642570281124,0.5908045977011495,0.5509110396570204
BAC,10,1.191978690500916,1.035230468454874,1.0132279134288849,4.907130786760443,6.548916386003722,1.3697806788397489,0.5002015316404675,0.5255562236921226,0.659622641509434,0.5850066934404283
BAC,30,2.8725894585459133,1.0064080368063084,0.9986138858917324,8.629350743966294,11.433356399119136,1.3420250071081412,0.5571895424836601,0.5806608357628765,0.8439265536723164,0.6879677605066207
BAC,60,5.457221682434882,0.9732284126041968,0.9869135097277962,12.688201953805168,16.922398937658027,1.328367716283374,0.591307981613038,0.6106630824372761,0.9259510869565216,0.7359611231101508
BA,1,12.875091666372139,1.0405382346043586,1.0107663244845575,1.1610754228743347,1.6612264706542026,1.445533352916311,0.5149820215741111,0.5332940483205657,0.6819894498869631,0.5985449735449735
BA,5,67.69422098256139,1.0545941207149363,1.0052153258978866,2.6613411573057,3.673817025119447,1.3909320114383996,0.5490196078431373,0.5650118203309693,0.8523537803138374,0.6795564401478533
BA,10,138.07790556494032,1.0499501243794207,1.0001206498318933,3.730011644159097,5.020869621453273,1.34678511988716,0.5925331192292252,0.6014680483592401,0.938047138047138,0.7329650092081029
BA,30,351.2279897890271,1.074474795929857,1.02148156376023,6.390701526609258,8.362476081714272,1.264815502369449,0.6078271504280472,0.6164154103852596,0.9696969696969696,0.7537122375832054
BA,60,651.2358195706382,1.1326843888998903,1.052246714495544,9.143036083819727,12.107184619195902,1.2305718986361351,0.6652737150020894,0.6656903765690376,0.9987445072190836,0.7988953050464473
BIIB,1,37.41693936115741,1.0370191926608436,1.0173748475278184,1.4166538506178081,2.2177121770724573,1.5911105642425234,0.5218087234893958,0.5340981516889739,0.6436251920122887,0.5837687216997561
BIIB,5,176.0468612249067,1.0279361638373712,1.0115247610655351,3.2698805201728014,4.834185339976886,1.4895039650113169,0.5227817745803357,0.5344644750795334,0.7613293051359517,0.6280373831775701
BIIB,10,327.9360422261532,1.0445958824927266,1.025984608027802,4.8718747327301815,6.8021440897518755,1.41722668299602,0.5106382978723404,0.5297219558964525,0.8227848101265823,0.6445027704870225
BIIB,30,895.9572275030695,1.1428284877250248,1.0476507493985938,8.393392416564199,11.241546956628302,1.3453648745657136,0.5951895637994292,0.6083827265029635,0.9548172757475084,0.743211792086889
BIIB,60,2079.2782301088787,1.3302936379140395,1.1111307122889158,12.846370080940527,16.986703113917464,1.3451223427613257,0.6305892185541162,0.6348338241480859,0.9895081967213116,0.7734495130702205
BKNG,1,500.37696174052417,1.046434682721306,1.0271391677383483,1.3191291701059684,1.9822650829220092,1.5468412464964492,0.4884370015948963,0.5122242098986285,0.6487915407854985,0.5724758413862046
BKNG,5,2639.353514854284,1.0287920388954066,1.0056238867891,3.240226555183222,4.520661518219453,1.4056974716724933,0.5345861655337865,0.5629487793202489,0.8241065171688857,0.6689419795221841
BKNG,10,5127.195965265341,1.035236599447729,1.0058363775984396,4.615815527619857,6.2845730144185215,1.363150188600854,0.5624247290244881,0.5785525154457193,0.9066390041493776,0.7063577586206897
BKNG,30,11632.515505468657,1.100403821089097,1.0259237647531123,7.46805183881304,10.465353783565893,1.3473416138626242,0.6213790289677683,0.6215774417654271,0.9986868023637556,0.7662468513853904
BKNG,60,23481.761027855107,1.4202002949825168,1.1484323192789851,10.398351075488481,14.980559719801235,1.4178373507651645,0.6503554997908825,0.6503554997908825,1.0,0.7881398884946782
BK,1,0.281025643454647,1.0345760018330672,1.0135429498245103,1.1281662732430553,1.5914044604178539,1.4298319868893337,0.5241351568785197,0.5435114503816794,0.5489591364687741,0.5462217107786728
BK,5,1.4048672189354883,1.0314291943666438,1.0118756941506912,2.570845584696748,3.443994930972256,1.3596604265893828,0.5160642570281124,0.5390818858560794,0.6528925619834711,0.5905538566089025
BK,10,2.8165972507344046,1.0337926392315795,1.0116779354399599,3.6780401988431692,4.786020263216513,1.3236217265124126,0.5064308681672026,0.5404929577464789,0.6742313323572474,0.6
BK,30,7.112242853171988,1.0444504801064471,1.01061339917453,6.168230148888445,7.654024123600683,1.255396221147563,0.5281402936378466,0.5726118166758697,0.7302816901408451,0.6419065304859176
BK,60,11.939342321447166,1.0287656360151596,0.9959328284017578,8.26018043921947,10.345349551643704,1.23761434395716,0.5758462181362307,0.6110056925996205,0.868509777478085,0.7173489278752437
BLK,1,22.494848520637294,1.0002095674440443,1.0034541333946156,1.168209318981295,1.6236766109210088,1.3962204737931747,0.5161547666533706,0.5232843137254902,0.6625290923196276,0.5847312564190346
BLK,5,115.74496126103506,1.0567097213751089,1.0118287624539526,2.6167468471302997,3.4837519534598647,1.3510884343208691,0.5276220976781425,0.5489205328433624,0.8578607322325915,0.6694677871148459
BLK,10,247.86620260994223,1.0690444926860727,1.0156779989102271,3.697121389420845,4.872662821870697,1.3557408983971122,0.5730337078651685,0.5754212905877517,0.9783368273934312,0.7246376811594204
BLK,30,606.9031228031522,1.0867423349994838,1.0166687391172802,6.411947765622928,8.055442336229314,1.2720575509531222,0.6167957602935181,0.6166394779771615,1.0,0.7628657921291624
BLK,60,1237.8018533668078,1.1496291267617529,1.021213701861736,8.872380818028292,11.239317291815329,1.2229854200101018,0.6694525699958211,0.6694525699958211,1.0,0.8020025031289112
BMY,1,0.5186876429669324,1.0310630560491607,1.0118369333108583,1.0147638696012835,1.478434656619603,1.4760372179336017,0.5034232782923882,0.5312977099236641,0.529277566539924,0.5302857142857144
BMY,5,2.5342270034753005,1.031166857416316,1.0128368606847795,2.337868946574997,3.2348211255878505,1.40415113527098,0.5190228273928714,0.5548996458087367,0.6777217015140591,0.6101914962674456
BMY,10,5.3423606411723625,1.03085264050325,1.012597857920438,3.4914687042867083,4.67466412246992,1.3597184108226723,0.5418342719227675,0.5822922324823465,0.7434119278779473,0.6530612244897959
BMY,30,16.2684613506081,1.0486055963066685,0.9976950158922494,6.274627591628275,8.02341426054274,1.2727794484519677,0.5972278842233999,0.6447047340165935,0.8355471220746363,0.7278236914600551
BMY,60,33.364476346558625,1.0643735793358615,1.0089968280503632,8.912752965704456,11.486211702539736,1.2645328961971882,0.6076055160885917,0.6347114947751022,0.9118798955613576,0.7484596839003482
BND,1,0.025578370869081143,1.0245033112082522,1.0008617425189341,0.15650980421215333,0.20926541422506467,1.3387352438975513,0.5315487571701721,0.5550581915846016,0.7226107226107226,0.6278481012658227
BND,5,0.1188838507408072,1.0030132050706086,0.9869623845997456,0.3451757464169822,0.4513967081278973,1.2900037173299288,0.5792759051186017,0.598463687150838,0.8964435146443515,0.7177554438860971
BND,10,0.2290981561258992,0.9797820137484029,0.9795347151901592,0.4800583029816463,0.6278713583867288,1.2802535369265189,0.6147592245153221,0.6174968071519795,0.9827235772357724,0.7584313725490195
BND,30,0.7134968511853215,0.9268457954502004,0.930342704927132,0.8373901613153987,1.1075926042275812,1.2249401156498565,0.7161125319693095,0.7161125319693095,1.0,0.8345752608047691
BND,60,1.604835740957934,0.8678564125064255,0.9079257284581416,1.3100091207728743,1.6615568057851589,1.1408131748468444,0.7273936170212766,0.7273936170212766,1.0,0.8421862971516552
BRK.B,1,2.747524974139961,1.020045787545173,1.0064027164570042,0.8084648684591905,1.1685201740890665,1.4545370072100905,0.5225909636145541,0.5290806754221389,0.6573426573426573,0.5862785862785863
BRK.B,5,11.845111242958632,1.0310751468725925,1.011653985067005,1.6795423939058776,2.2702416493712434,1.3640817886783132,0.5198237885462555,0.5415986949429038,0.7366863905325444,0.6242557192102789
BRK.B,10,21.46968947144344,1.0412942303660395,1.0107520666060772,2.3018515392760777,3.039354833857162,1.3285138290995298,0.5301204819277109,0.5581863979848867,0.7908636688079943,0.6544595392793857
BRK.B,30,54.144251620717604,1.0717140522292428,1.0176549763700595,3.844023833305021,4.917649498735185,1.2732791098002074,0.6085714285714285,0.6152556580050293,0.972829688535454,0.7537869062901155
BRK.B,60,109.00627320749744,1.2094524465126653,1.0463004331385508,5.481653443268132,6.999246790406691,1.274729852320204,0.669034684496448,0.6701548765173713,0.9975077881619938,0.8017025538307461
CAT,1,2.69626333899826,1.0291246699015255,1.0096938631955392,1.2541983590716896,1.7516381345900596,1.4126999639967208,0.500998003992016,0.508443908323281,0.6596244131455399,0.5742506811989101
CAT,5,14.182009172684962,1.0396436391585968,1.0136180150038914,3.017873118635101,3.983725893932964,1.3395116549007071,0.526378896882494,0.5391140433553252,0.8467801628423391,0.6587964295997697
CAT,10,28.138063461779844,1.0454163678807238,1.014807532332727,4.301415757946247,5.506808711875461,1.3061914488533004,0.5399437976716178,0.5481099656357389,0.9313868613138686,0.6901027582477014
CAT,30,78.07046889477779,1.0862480016261589,1.0143819815275674,7.425411507701652,9.213373512391632,1.2578321625086322,0.5896284197631686,0.5929752066115702,0.986254295532646,0.7406451612903225
CAT,60,155.83948077865298,1.1818716887202179,1.066176094853997,10.933580739370296,13.126138850328017,1.2441200686463854,0.5844481605351171,0.5849372384937238,0.9985714285714286,0.7377308707124011
CHTR,1,28.338978618978324,1.044015377182777,1.0304863461917018,1.2312295785838705,1.7688687874778295,1.4776758751485133,0.5102201257861635,0.5140924464487034,0.7037037037037037,0.5941368078175895
CHTR,5,135.08563519021544,1.1126348152740877,1.0544685844073391,2.814951575731444,3.784639999065363,1.4183437782585606,0.5561708860759493,0.5577249575551783,0.9426111908177904,0.7008
CHTR,10,286.4066480686388,1.2425044306391766,1.1041713155263644,4.1914230375344905,5.435673180223722,1.4529172763180536,0.5759745425616547,0.5763945028294261,0.9875346260387812,0.7279224093925473
CHTR,30,1220.3912256653896,1.7612657633787476,1.1892626788270182,8.648293289512768,11.534250519664376,1.6251646384482308,0.647493837304848,0.647493837304848,1.0,0.7860349127182045
CHTR,60,3519.4476941276325,2.333802575987724,1.2417584334540033,13.509619710309387,19.80007793741662,1.8651472134758604,0.7666378565254971,0.7666378565254971,1.0,0.8679060665362035
CL,1,0.39134303041514745,1.0329472274888198,1.019803387141521,0.7707321948860609,1.0913766533547746,1.4456518128181024,0.5122539172358377,0.5218579234972678,0.5978090766823161,0.5572574762946755
CL,5,1.6208250732880358,1.0347928441998802,1.0093599123496149,1.6544425223958314,2.2125353282434608,1.3520510358723694,0.5066026410564226,0.5461448598130841,0.6721782890007189,0.602642603931679
CL,10,2.8839429713107747,1.0058444269853346,0.9917916521141176,2.255022248008228,2.9440716422068083,1.297107476749621,0.5395741261550824,0.5838744588744589,0.7410714285714286,0.6531476997578692
CL,30,7.046069215195264,0.9763292536691068,0.9790406252743552,3.597621684110165,4.5483898132032445,1.2206579194982548,0.5874439461883408,0.6184701492537313,0.8723684210526316,0.7237991266375546
CL,60,13.014607896765812,1.0121864830927978,0.9819918828381468,5.034278175965339,6.16663690024463,1.1611247504685305,0.6301713330547429,0.6444058976582827,0.9580915538362348,0.7705470572984185
CMCSA,1,0.14621972959284826,1.038345302752803,1.0211732959398874,1.0609315738315364,1.4305585440261708,1.3731437290059854,0.4949819349658772,0.5263157894736842,0.4696969696969697,0.4963971176941554
CMCSA,5,0.6447213806408771,1.0126394871968565,1.002098835516013,2.327317475666591,3.0478412189231614,1.3078748451111293,0.5256615878107458,0.5657142857142857,0.6410071942446043,0.6010118043844856
CMCSA,10,1.1783497868170405,1.0102695668902493,0.9978302932751916,3.1952108169583244,4.123857824494627,1.2781428974271754,0.5578313253012048,0.6007383966244726,0.7680377612946729,0.6741639538324948
CMCSA,30,3.1383956595042206,1.018207696410029,0.9786912687306414,5.351505609755535,6.823929705196291,1.2137889095142658,0.6002449979583504,0.6599190283400811,0.8094351334574799,0.7270699749093951
CMCSA,60,5.705870328570014,1.0110530827316109,0.9511275773490322,7.1972788802375804,9.815657935895263,1.2230962870380553,0.6631842875052236,0.7351058591826687,0.8478137421919364,0.7874472573839663
COF,1,1.2331272207759751,1.0228899094898591,1.0092245274863298,1.2286766985715811,1.7371984536015517,1.427341379518585,0.5132105684547638,0.5229357798165137,0.5784543325526932,0.5492957746478873
COF,5,5.989663716938285,1.0162473904245215,1.0051821702785029,2.82489341977221,3.758109288987266,1.3399329157558757,0.524248496993988,0.5551206784083497,0.6275811209439528,0.5891311872620285
COF,10,11.33356579046214,1.025799639286274,1.0024610821543611,3.8609123068217137,5.021494404242889,1.3093809043499158,0.5265060240963856,0.5579128440366973,0.7045619116582187,0.6227199999999999
COF,30,26.58422137409098,1.0217525650943526,0.9955298787545876,5.988628000889656,7.740496079496347,1.2799479156150224,0.5716034271725826,0.6032818532818532,0.8457374830852503,0.7042253521126759
COF,60,49.28723424249735,1.0031153131028878,0.987151254655112,8.275054871257549,10.86200941072084,1.2535578803030307,0.5938152946092771,0.6237064910630291,0.8851802403204272,0.7317880794701986
COP,1,0.7754301433509753,1.0343290780379344,1.0154782283596613,1.2855141974126314,1.8332861712352864,1.4548909649042925,0.48133279807306295,0.4921465968586388,0.5930599369085173,0.5379113018597996
COP,5,3.784390155778716,1.0278554518873029,1.0075555841070587,2.926700928688364,4.0307461157143285,1.4016599945779498,0.5094037615046019,0.5305825242718447,0.8084319526627219,0.6406799531066824
COP,10,7.6089709515488035,1.0525868154143736,1.0180447386699631,4.204298990335201,5.584579782454426,1.3703066962353383,0.5214773183460457,0.5303030303030303,0.8960843373493976,0.6662933930571108
COP,30,22.47668410692413,1.0976872262653754,1.0281567287212003,7.299899932085976,9.232876672317914,1.3216498105339398,0.569099062372605,0.5708367854183927,0.984989278055754,0.7227904537109887
COP,60,46.740554303643314,1.174209074383281,1.0435403521283773,10.653646124988304,12.991576159401836,1.2848511789988286,0.5888006686167989,0.5900125891733109,0.9950460014154282,0.7407797681770285
COST,1,3.671783260575962,1.016483944006284,1.0180691068887675,0.837681313737825,1.1835075645021322,1.4413264419223126,0.5064102564102564,0.5306246209824136,0.6564141035258815,0.5868544600938967
COST,5,16.75983570482131,1.0026421577942857,1.0013317775885695,1.887657847436831,2.5406638092709724,1.3463627816940054,0.5512409927942354,0.5912179822268688,0.7693877551020408,0.6686373041678983
COST,10,30.762739769246767,0.99740969795183,0.9982015727199126,2.6886687196759533,3.512330991658853,1.2946276110803878,0.5610441767068273,0.6016536964980544,0.8186631369953673,0.6935800392486683
COST,30,81.2004468700362,0.9352199742342032,0.9482368165261206,4.62566486325201,5.954993005786963,1.1880481992364265,0.6726530612244898,0.6877924287537218,0.9596439169139466,0.8012884043607532
COST,60,150.20331989442082,0.8101680029528492,0.8902611931207481,6.310487058918147,8.13453283454868,1.0740122823533864,0.7471792728792311,0.7526382439848037,0.9894561598224196,0.8549508511148406
CSCO,1,0.20169136986619984,1.0092085687832473,1.018483038468604,1.081307098380246,1.6330644589884524,1.5561944471582922,0.4975806451612903,0.5183356840620592,0.5662557781201849,0.5412371134020618
CSCO,5,0.9840317637207748,1.0255489213982565,1.0137814901372837,2.568834799363687,3.5779056002341734,1.4290228446374067,0.5232744783306581,0.5684143222506394,0.6340941512125535,0.5994605529332433
CSCO,10,1.9866969837021864,1.0342023509323464,1.0137565992441473,3.7680046530865865,4.998967252019137,1.364790129494072,0.5193236714975845,0.5707850707850708,0.6272984441301273,0.5977088948787062
CSCO,30,5.081357761878712,1.0020514338432098,1.004885043618569,6.448403731869588,8.191435495220277,1.271590815813127,0.5104039167686658,0.5644090305444888,0.6097560975609756,0.5862068965517241
CSCO,60,8.998985938198881,0.999855028532608,0.9985038254355522,8.506834658807549,10.87522573860765,1.242988162537196,0.5261178437108233,0.6045963464938127,0.6890530557421088,0.6440677966101696
CVS,1,0.7864664538653612,1.0288193107421475,1.011359755072691,1.0171562338630695,1.4321159816724989,1.4296574298738396,0.5124198717948718,0.5326301911667766,0.6139817629179332,0.5704200494175785
CVS,5,4.128130316595464,1.0381468422825355,1.0121370811237629,2.3934271741304705,3.2140842342433182,1.362001251316359,0.530448717948718,0.5594405594405595,0.7465900933237617,0.6396063960639607
CVS,10,8.0211898663054,1.0482018703209826,1.0091739401319817,3.3918057241118738,4.46853793659913,1.3415851467473168,0.5348088531187123,0.5633869441816461,0.8363764044943821,0.6732617297908422
CVS,30,23.093593286789805,1.1186958709878374,1.0204799885358489,5.839946538117165,7.492991867486098,1.3086988530001842,0.5918367346938775,0.5987473903966597,0.9735234215885948,0.7414684591520165
CVS,60,48.75603378181015,1.1952729675984015,1.0322145925718342,8.297346708427977,10.525019567785412,1.2482278164325198,0.6473046385290431,0.6504201680672269,0.9923076923076924,0.7857868020304569
CVX,1,1.476381872648563,1.0203060185285595,1.0077550283488987,0.9902129957341612,1.3965587319745911,1.4269604019677244,0.5152,0.5260011954572624,0.6774441878367975,0.5921938088829072
CVX,5,7.1045202535817245,1.006196215262502,0.9952463966894404,2.2492817335575133,3.031262927034904,1.3466125295493923,0.5364,0.5548841893252769,0.8002904865649964,0.655367231638418
CVX,10,13.735027778338539,1.0189325681213022,0.996654586356516,3.166890851313401,4.132653736031233,1.3072730967692705,0.5427882683808759,0.5535472209670131,0.8909090909090909,0.6828316610925307
CVX,30,34.102456596366906,1.0239521748669604,1.0080362618437402,5.258804839032416,6.569770800117775,1.249847752496036,0.5452691680261011,0.5463743676222597,0.9707865168539326,0.699217696250337
CVX,60,60.18603770588146,1.0017595606447938,1.0049057985583891,7.132771500497737,8.808992784895567,1.2088138852512271,0.5750104471374843,0.5753138075313807,0.998547567175018,0.7300238916910008
C,1,0.7483828792245614,1.002660308908266,1.0060268458672676,1.376330938272005,1.9933375164461653,1.4628154308799488,0.4867363344051447,0.4976228209191759,0.4940991345397325,0.4958547177260166
C,5,3.865155913391981,1.016561551826053,1.00733551538832,3.2122449345463835,4.371517713386027,1.3776192367964109,0.5032102728731942,0.5380392156862746,0.5138576779026217,0.5256704980842911
C,10,7.734865939600315,1.037963628122608,1.0067507881843176,4.489560381524516,6.0650350239378215,1.3771401372695138,0.5100644122383253,0.5588752196836555,0.4707623982235381,0.5110486139011651
C,30,19.105454005768234,1.0265924459401377,1.0079315857261957,7.436028368530178,9.672601405105134,1.3332352696386935,0.5124540628828093,0.6027491408934708,0.5874079035498996,0.5949796472184531
C,60,33.962475198870315,1.0266531310538456,1.0115749067999762,10.586822305965653,13.618050227897925,1.309752590299193,0.5087792642140468,0.6046511627906976,0.5968939905469277,0.600747536527353
DHR,1,0.958103164925014,1.0201316806815663,1.0054065854537937,0.909058351322805,1.2923737582560515,1.4329440391326895,0.5358004827031375,0.5524390243902441,0.6832579185520362,0.6109238031018207
DHR,5,4.036903686209913,1.0089620513139452,0.9964704159814528,1.964531543821244,2.676902576992612,1.3504765553235143,0.5596477181745396,0.5868886576482829,0.7866108786610879,0.6722288438617402
DHR,10,7.550263316526044,1.000232618818835,0.9838814472934351,2.6915991647838995,3.613266673424722,1.3214253753714231,0.569422150882825,0.5995180722891567,0.8371467025572006,0.6986801460263969
DHR,30,20.05198563929328,0.8952662957574455,0.9448558528539254,4.5053961633071085,5.894679560647634,1.2162010323522656,0.6574225122349103,0.664043082021541,0.9822303921568628,0.7923875432525952
DHR,60,32.731542415626336,0.7122916878679922,0.8611794568157918,5.713962912215386,7.833619531236968,1.1162614456461146,0.7379857918930213,0.7379857918930213,1.0,0.8492426063957682
